date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate,marketing_efficiency,clv_cac_ratio,year_month,quarter,year
2022-01-31,SaasCompany4,North,Startup,102581,40494,20247,30370,0.3752558378553246,265.01064185713346,5.044068682797931,0.0285032522862299,13935,5553,1112,45,1259,108,141,21,17,128023.0,38331.0,16017.0,279.728506799769,2997.127354703608,46.34045303894253,7.215025954125672,151,6.605376849358819,3343,0.5021739717693723,0.0301296762013765,14343.917887133126,0.7005928622200698,6.992944995941812,0.1574074074074074,0.0797990670972371,7.992944995941812,10.714415162731221,2022-01,1,2022
2022-01-31,SaasCompany4,South,Enterprise,133321,50126,25063,37594,0.5023345687495235,130.0854313166995,5.782027885788697,0.0299266293688702,14346,6549,1109,44,2425,215,65,52,18,105749.0,72860.0,12768.0,114.87442695418515,1561.201256351519,51.75281383823503,7.473244037458931,62,36.7950754786784,2294,0.4075929143868261,0.0231605872739687,6293.490464486361,0.31101003319180326,7.28234649122807,0.0837209302325581,0.0773037780566011,8.28234649122807,13.59050310626721,2022-01,1,2022
2022-01-31,SaasCompany4,South,SMB,88162,37381,18690,28036,0.339432191292943,133.9501993358801,3.395154716290312,0.0265367906440537,7363,4236,962,33,1083,122,119,21,24,131178.0,73930.0,19058.0,140.76216886048633,2915.7499120361463,33.410339104039714,8.071947708199717,158,9.437599646353778,1755,0.5034523474008359,0.0351795259309184,7429.458923635239,0.4364146426992331,5.88309371392591,0.1967213114754098,0.1306532663316583,6.88309371392591,20.714016668257184,2022-01,1,2022
2022-01-31,SaasCompany4,South,Startup,102712,44776,22388,33582,0.3117074588810399,276.7450105473159,3.4148946491239283,0.0258103156009298,5705,2295,671,38,3232,260,59,21,5,87387.0,77421.0,17661.0,119.37643288666442,1470.1852069777397,49.81830211814719,7.146033553105582,142,13.189710437902376,4204,0.7673779834521683,0.0387813509081632,14913.155567348167,0.11404442308352501,3.9480210633599455,0.0192307692307692,0.1176161262050832,4.9480210633599455,12.315539771351089,2022-01,1,2022
2022-01-31,SaasCompany4,East,Enterprise,117377,44800,22400,33600,0.3819941315712546,217.93675024916905,3.4458823946713384,0.029479968288126,5087,6767,791,44,3235,205,134,34,18,102568.0,33690.0,22013.0,297.1791723297692,1381.48468582766,71.68954251100692,8.512267471295905,192,27.76913267247781,4937,0.6842307017734798,0.0227154810848848,14503.050126764538,0.6715349816706965,3.6594285195111977,0.0878048780487804,0.1554943974837822,4.659428519511198,4.648659174185584,2022-01,1,2022
2022-01-31,SaasCompany4,East,SMB,85630,36137,18068,27103,0.5027831047586497,282.891077353033,5.134896034295012,0.0266619476079974,7230,5608,1094,33,1420,254,63,28,23,97067.0,37809.0,21143.0,140.15217989478012,2750.1834606216007,49.36761968388427,7.053145051322428,91,21.07890033528036,1613,0.6804519590043472,0.0156567424586048,8291.32318223159,0.610485540915038,3.590975736650428,0.0905511811023622,0.1513139695712309,4.590975736650428,19.622837566182085,2022-01,1,2022
2022-01-31,SaasCompany4,East,Startup,113122,43178,21589,32384,0.4206468520917304,163.24355219754904,4.022929693027618,0.0294782985341691,13300,3501,1045,44,2383,147,94,35,16,120515.0,52749.0,10210.0,159.00887561129156,2339.638092603501,52.333030778282144,7.536935325403991,77,21.85255712368867,2510,0.6917710294102064,0.0312492343938268,7576.446636980729,0.5623034477036054,10.80362389813908,0.1088435374149659,0.0785714285714285,11.80362389813908,14.713883634539442,2022-01,1,2022
2022-01-31,SaasCompany4,West,Enterprise,107325,47053,23526,35290,0.5037072456379047,191.58282650602047,4.290444836095097,0.0256643442097833,14357,5494,996,44,3296,106,118,38,6,100077.0,67634.0,25871.0,258.06019738337034,2476.1069207693,48.815682517897045,7.275979132272283,168,24.67755819563654,3569,0.7764586726938675,0.0390407202231137,7170.548693609313,0.32418038110654795,2.868308144254184,0.0566037735849056,0.0693738246151703,3.868308144254184,9.595074892897307,2022-01,1,2022
2022-01-31,SaasCompany4,West,SMB,93248,34663,17331,25997,0.5809361212982131,163.5833475644036,5.461424842605428,0.0302688990645566,14628,3754,732,23,2677,228,121,23,21,80375.0,49692.0,14932.0,174.28024899937583,1035.248652948988,63.90618855051778,9.45237770114958,133,8.746263408973117,2291,0.6054064491284765,0.0490235813287609,10938.631539683432,0.38174805598755834,4.38273506563086,0.0921052631578947,0.0500410172272354,5.38273506563086,5.94013755943564,2022-01,1,2022
2022-01-31,SaasCompany4,West,Startup,121325,47192,23596,35394,0.4788718506749529,133.4913600411193,4.08954555110019,0.0289268826443825,8469,5445,1406,36,2197,195,57,23,16,72374.0,31068.0,23164.0,113.96392530956972,2105.092236003781,49.28843094199001,8.709774242139554,97,18.495719104657912,1037,0.4713970060959818,0.031516884497567,10778.784645537911,0.5707298201011413,2.124417199102055,0.082051282051282,0.166017239343488,3.124417199102055,18.471566596934455,2022-01,1,2022
2022-02-28,SaasCompany4,North,Enterprise,127273,46447,23223,34835,0.4224792227039812,129.536796746737,3.814199216701779,0.0328833715850126,7965,3205,952,21,4521,184,76,45,22,124975.0,39690.0,11107.0,174.61771949629767,1421.3019624430722,53.444826934831774,9.214187980852252,109,33.54376211616483,4675,0.5449129873744614,0.0146424492065389,13401.029444715026,0.6824164832966594,10.251913207886918,0.1195652173913043,0.1195229127432517,11.251913207886918,8.139505924959737,2022-02,1,2022
2022-02-28,SaasCompany4,North,SMB,99798,43041,21520,32281,0.4837764535889399,132.79355172846795,5.511388616871984,0.0278254216513419,8832,4330,1716,31,3334,176,105,57,17,83521.0,36462.0,19248.0,180.3720038944064,1909.0179746884708,49.76238743207425,7.275361216025061,70,38.611214187538025,2632,0.6074405100124841,0.0480035083991523,5979.513785926212,0.5634391350678273,3.3392040731504573,0.096590909090909,0.1942934782608695,4.339204073150457,10.58378203640766,2022-02,1,2022
2022-02-28,SaasCompany4,North,Startup,145050,53670,26835,40252,0.4519666409429682,226.64375716748776,2.8767442453234016,0.0324331347785205,11715,7834,1752,23,3197,116,106,51,20,51717.0,62549.0,10785.0,130.13078146538885,2475.840482640948,53.91547052222997,9.052589487523344,189,24.96166743522678,1278,0.689153509437274,0.0450092398466908,13250.022228971764,-0.2094475704313862,3.795271210013908,0.1724137931034483,0.1495518565941101,4.795271210013908,19.025786633729332,2022-02,1,2022
2022-02-28,SaasCompany4,South,Enterprise,96398,40307,20153,30230,0.3726161960163673,273.897351669493,4.920080475693644,0.0287003112380047,5988,7892,1024,21,1568,226,70,20,7,120733.0,38915.0,15968.0,284.138965348968,2755.858044854828,45.74877701464667,8.534654374455314,150,20.64939577501633,2858,0.4084971985633432,0.016956338317861,9429.921124424389,0.6776771885068705,6.560934368737475,0.0309734513274336,0.1710086840347361,7.560934368737475,9.69897965761294,2022-02,1,2022
2022-02-28,SaasCompany4,South,SMB,126366,46835,23417,35126,0.5095154228461525,294.90959910523486,3.6754605406002696,0.032379119947357,13082,6724,1076,21,3346,140,96,38,21,97964.0,54395.0,15296.0,249.66013699893057,1474.7864442139105,30.06363018622452,7.97512017138208,188,7.461008232097122,3624,0.5664548013976223,0.0424722096653377,9331.92564614938,0.4447450083704218,5.404550209205021,0.15,0.0822504204250114,6.404550209205021,5.9071762995156405,2022-02,1,2022
2022-02-28,SaasCompany4,South,Startup,94346,38368,19184,28776,0.3667450339934762,197.67987696501245,3.2059177685810223,0.0295086321319384,8946,7993,832,43,2146,137,117,22,17,74927.0,43217.0,15735.0,237.61268553253737,1500.3990808659726,45.221704745842096,8.087113061117046,135,19.178143734411485,3039,0.5838664215672047,0.0231265912811735,8153.790946424961,0.42321192627490756,3.761804893549412,0.1240875912408759,0.0930024591996423,4.761804893549412,6.314473814827181,2022-02,1,2022
2022-02-28,SaasCompany4,East,Enterprise,148290,54137,27068,40602,0.3120700905285452,203.87841974440948,4.677861539316355,0.0328717009892736,6555,6243,900,35,2736,222,102,29,22,139664.0,45533.0,15484.0,287.8608980867894,1542.0633762879452,75.49037458481084,8.080372671937273,187,45.74172199644642,4745,0.7364023392502711,0.037325002867655,14222.73592362543,0.6739818421354107,8.019891500904158,0.0990990990990991,0.137299771167048,9.019891500904158,5.356974102898187,2022-02,1,2022
2022-02-28,SaasCompany4,East,SMB,98320,42942,21471,32206,0.4378634356821533,203.19885167255296,3.069511018570899,0.0274767247029497,6404,7799,1364,35,3787,169,120,42,12,125144.0,84395.0,10457.0,225.71580134232016,1944.1494442580347,62.35113884219663,8.057453947668206,131,35.74998499265929,2842,0.582250262387634,0.039381554191734,11941.241298537276,0.3256168893434763,10.967485894616049,0.0710059171597633,0.2129918800749531,11.967485894616047,8.613262486260505,2022-02,1,2022
2022-02-28,SaasCompany4,East,Startup,101747,41675,20837,31256,0.4340883482255452,180.58322945063412,5.093167952328631,0.0292986342601819,11110,5414,1447,28,2277,147,111,44,9,94804.0,64133.0,28126.0,138.688201952683,2942.968436616336,58.99245232843511,8.68179700750989,110,11.959647972152716,1878,0.7357606690677266,0.0150807138804249,13930.316617117223,0.32352010463693515,2.3706890421673896,0.0612244897959183,0.1302430243024302,3.3706890421673896,21.220034546416606,2022-02,1,2022
2022-02-28,SaasCompany4,West,Enterprise,112133,45659,22829,34244,0.4722996520341769,276.8803288217261,3.4184409680990075,0.0294718894763503,5281,2173,1363,34,2883,218,59,41,24,102421.0,77331.0,14508.0,293.8556071398764,1079.0152128698007,68.58810964958712,7.225375910394688,82,4.09987244484204,1745,0.4030547645827873,0.0189989052496663,13872.82799655685,0.2449692934066256,6.0596222773642126,0.110091743119266,0.2580950577542132,7.0596222773642126,3.6719231712879496,2022-02,1,2022
2022-02-28,SaasCompany4,West,SMB,124103,47860,23930,35895,0.3358253504889112,171.9582973805438,5.10253061038744,0.0311180248116667,11431,2913,653,40,4920,251,50,44,12,82523.0,43490.0,10886.0,168.1274087401203,1640.2296341107003,46.81859537298401,9.36520359973099,54,23.228386423046132,3870,0.7814741422432085,0.0363835063793713,6394.432694371723,0.4729954073409837,6.580654051074775,0.047808764940239,0.057125360860817,7.580654051074775,9.755872920435321,2022-02,1,2022
2022-02-28,SaasCompany4,West,Startup,120101,45938,22969,34453,0.3032358925295856,214.57574639600097,2.057499249516146,0.0313745745477867,10404,4590,1077,23,4432,176,111,23,10,139559.0,57206.0,26438.0,173.7284880948573,1248.934284052875,51.596072421759146,9.339376935286834,146,9.968983649118671,2261,0.6471767014086127,0.0211771048697563,7230.502567214102,0.5900945119985096,4.27872758907633,0.0568181818181818,0.103517877739331,5.27872758907633,7.189001054167614,2022-02,1,2022
2022-03-31,SaasCompany4,North,Enterprise,129225,53590,26795,40192,0.3982289255519856,209.73330765544588,5.56881992683453,0.0295987260655676,8429,4500,1748,47,2996,233,133,46,6,74198.0,85880.0,22329.0,236.4430059192275,2383.7388910024133,75.5464398388802,7.456150468987312,88,10.79710216161855,4713,0.5815565615750798,0.0490829307366226,11622.564111098674,-0.15744359686244913,2.322943257647006,0.0257510729613733,0.2073792857990271,3.322943257647006,10.08166378927163,2022-03,1,2022
2022-03-31,SaasCompany4,North,SMB,111562,45664,22832,34248,0.4453638202628209,175.7197931245841,5.375474404316199,0.0299884082567817,6409,6454,1069,31,2364,148,54,34,8,100477.0,51790.0,23189.0,222.01330224473523,2737.4794535694496,45.27350342386827,9.341821692265455,110,5.797374321113073,1755,0.6024662308237656,0.0219741832151011,9910.762207783266,0.4845586552146262,3.332959592910432,0.054054054054054,0.1667966921516617,4.332959592910432,12.330249700767043,2022-03,1,2022
2022-03-31,SaasCompany4,North,Startup,96619,41190,20595,30892,0.409133819497098,238.95403045381389,2.87310201830026,0.0287926552722567,8691,4776,718,33,2246,261,62,55,23,122355.0,48289.0,18416.0,206.3769789144333,1077.7164922268164,47.64067111118949,8.666938811522696,136,18.234513826831357,3693,0.6174655788945173,0.0369596681897288,12331.20211129711,0.6053369294266683,5.643950912250217,0.0881226053639846,0.082614198596249,6.643950912250217,5.222077083867248,2022-03,1,2022
2022-03-31,SaasCompany4,South,Enterprise,137868,54219,27109,40664,0.333640061010094,213.5517283268503,5.234564068991331,0.0312117677002853,7144,3526,1171,31,3950,154,118,43,23,60222.0,44558.0,27584.0,192.3104015442459,2823.1254864494726,38.99151286727791,7.226642310140821,148,31.346838544677123,3117,0.6108194143375347,0.0369688907749411,8406.234351983767,0.2601042808276045,1.183222157772622,0.1493506493506493,0.1639137737961926,2.183222157772622,14.680045716611644,2022-03,1,2022
2022-03-31,SaasCompany4,South,SMB,138737,56034,28017,42025,0.523364451100733,228.37923065419267,3.5800154772785104,0.0303914212908693,5181,3955,1292,46,3479,249,131,36,15,135347.0,83440.0,17538.0,117.7117454849842,2133.2842097712664,57.461917618879,7.1476971544940415,145,36.336924658312746,3097,0.5754461131281303,0.0178472740558294,6940.548351775195,0.3835105321876362,6.717356597103432,0.0602409638554216,0.2493727079714341,7.717356597103432,18.12295112082419,2022-03,1,2022
2022-03-31,SaasCompany4,South,Startup,96130,40459,20229,30344,0.3957146316160407,193.15090888170792,4.575299326471535,0.0291641636915323,6380,4088,747,25,3695,187,83,43,22,137399.0,60257.0,14043.0,293.1351250172016,2489.092922013157,50.30103886189532,7.712155457501844,191,6.00092279526065,3842,0.639961754462473,0.0165659235586391,10998.836774364714,0.561445134244063,8.784162928149255,0.1176470588235294,0.1170846394984326,9.784162928149255,8.49128169770543,2022-03,1,2022
2022-03-31,SaasCompany4,East,Enterprise,131175,48040,24020,36030,0.3249816023983107,287.3943740919086,4.977882149177631,0.0335164239422258,12555,7263,1552,27,1950,100,64,54,16,52074.0,71615.0,16367.0,249.65741797073863,1320.4674268407005,45.39304430939776,7.268678311901089,89,13.717592278935438,2254,0.4712533247209823,0.0165669998145251,9898.52788421604,-0.37525444559665094,2.181645994989919,0.16,0.123616089207487,3.181645994989919,5.289117533833773,2022-03,1,2022
2022-03-31,SaasCompany4,East,SMB,128546,51558,25779,38668,0.5523803189544403,161.2014220400936,4.789183676396279,0.0306037540816289,12359,3544,1322,32,3813,107,132,55,7,149099.0,85480.0,19542.0,212.77411340987865,1088.7268906785837,70.53062984984844,8.50069126560902,76,11.202610208205725,4739,0.5414445089384299,0.022746453824234,7400.752388296897,0.4266896491592834,6.629669429945758,0.0654205607476635,0.1069665830568816,7.629669429945758,5.116820242983733,2022-03,1,2022
2022-03-31,SaasCompany4,East,Startup,104988,42844,21422,32133,0.5867335671998449,162.06775740181587,2.5812042846118555,0.030078982661053,7233,4770,1200,27,4590,155,125,21,15,53831.0,55740.0,28479.0,160.97480010083126,1392.698379468145,40.88403160322113,8.291080702789738,173,25.227361968642203,2645,0.7729796379042587,0.0283972063413976,14762.016530904715,-0.035462837398525016,0.8901997963411636,0.0967741935483871,0.1659062629614268,1.8901997963411636,8.651654660206367,2022-03,1,2022
2022-03-31,SaasCompany4,West,Enterprise,103351,39143,19571,29357,0.5051235724757346,180.68351317530903,3.4279249685552564,0.0324087956353456,14051,5623,1272,24,1304,249,105,42,16,133882.0,37755.0,19727.0,155.06214937921266,2325.789578924365,31.587594033323143,7.330682002293856,116,11.8975442724997,2252,0.7688395264741602,0.042161418926335,13296.806766847818,0.7179979384831419,5.786738987174938,0.0642570281124498,0.0905273646003843,6.786738987174938,14.999079970422207,2022-03,1,2022
2022-03-31,SaasCompany4,West,SMB,115877,43293,21646,32470,0.3021067982366554,271.8084440621542,5.472075808539341,0.0328539430130565,5067,6250,1030,40,2533,183,99,55,22,89759.0,49681.0,24601.0,284.37439323663904,1419.5501322467603,72.38672957984934,7.636799130780875,78,10.818386743590024,2797,0.7988790851884533,0.034558001528917,13144.871622052884,0.4465067569825867,2.648591520669892,0.1202185792349726,0.203276100256562,3.6485915206698913,4.991835291813694,2022-03,1,2022
2022-03-31,SaasCompany4,West,Startup,116800,43943,21971,32957,0.5840171245718828,297.0385731168443,3.810047015801577,0.0326256909269507,5164,7274,1792,49,2182,202,82,20,17,129543.0,35920.0,27398.0,289.174782523652,1271.7417585545577,40.60705408647796,9.403430251138069,153,18.31817020735788,3444,0.5745537579603925,0.0133419693879718,10064.3295881402,0.7227175532448685,3.728191838820352,0.0841584158415841,0.3470178156467854,4.728191838820352,4.397830777137491,2022-03,1,2022
2022-04-30,SaasCompany4,North,Enterprise,105531,45237,22618,33927,0.3837307900547916,154.68089558836132,2.410516286862923,0.0279956485280263,12971,2996,1630,42,4890,154,120,37,6,83664.0,38562.0,29630.0,220.3649604839549,2455.266476593897,31.85468405000772,7.929522431809512,109,38.48763528893466,3423,0.6130023144512206,0.0237668146061872,8565.11759025941,0.5390849110728628,1.8236247046911915,0.0389610389610389,0.1256649448770334,2.8236247046911913,11.141818877201526,2022-04,2,2022
2022-04-30,SaasCompany4,North,SMB,150069,56511,28255,42383,0.4423467877595367,233.7835067155188,3.4080317715032957,0.031868361676587,14898,3459,823,21,1725,101,50,25,20,88237.0,35892.0,11132.0,221.70903953380247,1703.0519862819117,43.646673424395495,8.939627525501592,76,47.68391124266101,1878,0.7818543984976333,0.0494525807398891,6575.931056757685,0.5932318641839591,6.926428314768236,0.198019801980198,0.055242314404618,7.926428314768236,7.681472933458173,2022-04,2,2022
2022-04-30,SaasCompany4,North,Startup,106438,43462,21731,32596,0.5956913171964113,175.5471483955881,5.868502429417595,0.0293891732422395,10791,4360,1071,25,2641,283,127,23,7,137218.0,38409.0,27383.0,226.85623867080344,2073.6493406615564,70.00192838060397,7.878654385013973,192,29.60091125828149,2734,0.6332171168077869,0.0424958632638041,10601.23572275274,0.720087743590491,4.011065259467553,0.0247349823321554,0.0992493744787322,5.011065259467553,9.140808085382563,2022-04,2,2022
2022-04-30,SaasCompany4,South,Enterprise,131070,49531,24765,37148,0.531646593172125,272.9612876698784,2.9876938344992903,0.0317562885793789,12218,5394,1451,39,1542,205,74,50,8,135061.0,41879.0,12440.0,174.93541716572767,1444.1272754751844,73.92660895692802,8.391052046235066,194,19.196857814811413,1497,0.514726971019305,0.0307088485436326,14425.056439086926,0.6899252930157485,9.856993569131832,0.0390243902439024,0.1187592077263054,10.856993569131832,8.255202399106345,2022-04,2,2022
2022-04-30,SaasCompany4,South,SMB,115463,42855,21427,32141,0.4866174597068617,257.007104633307,2.386425387863075,0.0323324500354043,11330,5890,1740,35,2499,199,62,49,9,114459.0,61730.0,14912.0,163.5836664281356,1864.9685643082687,74.06066756859596,7.419458531715724,167,24.6845583583038,3505,0.5105187535905562,0.0426901774943989,12827.507310555337,0.46068024358067083,6.675630364806867,0.0452261306532663,0.1535745807590467,7.675630364806867,11.40070157999285,2022-04,2,2022
2022-04-30,SaasCompany4,South,Startup,127344,47992,23996,35994,0.5897995441590351,268.0762681035316,2.446669670042902,0.031842992799413,13624,4335,1535,37,4595,163,107,37,22,68639.0,59078.0,27355.0,131.15312492256075,2202.649289971925,52.790012005381456,8.231429471437005,71,45.094636785286326,1269,0.4563386424269749,0.0134998035471292,12217.370176828585,0.13929398738326607,1.509193931639554,0.1349693251533742,0.1126688197298884,2.509193931639554,16.79448576823829,2022-04,2,2022
2022-04-30,SaasCompany4,East,Enterprise,110695,40470,20235,30352,0.3171675129722832,183.95371382613317,3.1828098490934185,0.0328245858173099,13127,5238,725,29,1384,168,90,51,14,56747.0,53404.0,26954.0,174.47959196470993,1887.2449574649463,67.95984511350478,7.894783151480275,186,40.34853405250029,2523,0.7518714914819215,0.0341550973761477,11113.771290964338,0.05891060320369359,1.105327595162128,0.0833333333333333,0.0552296792869657,2.105327595162128,10.816422346096836,2022-04,2,2022
2022-04-30,SaasCompany4,East,SMB,122208,51205,25602,38404,0.4027477572017121,228.5651402805924,5.207112174938708,0.0286409538686446,5620,2296,770,42,2508,116,137,56,12,81713.0,88746.0,11760.0,149.7607262098904,1423.362203977281,34.207286622674154,7.270497938228525,190,33.0393394102874,1113,0.6024167866653499,0.0383351308348158,5638.574483704374,-0.0860695360591338,5.948384353741496,0.1034482758620689,0.1370106761565836,6.948384353741496,9.50424213343111,2022-04,2,2022
2022-04-30,SaasCompany4,East,Startup,98849,42056,21028,31542,0.4574110922068978,159.4156420113551,5.673319296789561,0.0282065140807932,12860,6922,751,28,3288,147,105,41,9,77367.0,80315.0,13133.0,109.35596621653156,1713.791953625332,59.53441416438579,9.08804433899538,69,6.447949648883673,3479,0.6143344244017361,0.0224543132809705,7122.015404537052,-0.03810410123179133,4.891037843600091,0.0612244897959183,0.0583981337480559,5.891037843600091,15.671682240289647,2022-04,2,2022
2022-04-30,SaasCompany4,West,Enterprise,136364,54299,27149,40724,0.3305180098068136,221.4366046010961,5.57778732255011,0.0301379275265211,9191,6372,1503,45,4557,286,145,33,21,58934.0,52733.0,11219.0,156.03234306691598,2012.295884214197,58.87824670170002,9.199843672161691,161,20.445269780582425,1072,0.7917060123510478,0.0221383656032173,12074.245710373332,0.1052193979706112,4.253052856760852,0.0734265734265734,0.1635295397671635,5.253052856760852,12.896658761005751,2022-04,2,2022
2022-04-30,SaasCompany4,West,SMB,141808,52077,26038,39058,0.483498653296989,132.8243256367039,3.188753578589004,0.0326780758554387,9062,7636,1733,26,3449,141,107,49,6,115722.0,83800.0,10473.0,253.40332294565732,2704.9718030644126,57.82727215375986,8.773096921961878,57,34.12232163092778,1014,0.5486090261856559,0.0234880224379178,10031.922045287349,0.2758507457527523,10.049556001145804,0.0425531914893617,0.1912381372765394,11.049556001145804,10.67457116039673,2022-04,2,2022
2022-04-30,SaasCompany4,West,Startup,135939,51572,25786,38679,0.407519619587692,248.23065480825812,2.527020624338073,0.0316323190803292,8596,5867,1600,29,3216,270,139,50,14,110997.0,58534.0,23939.0,171.60791518694265,1718.0022259492894,41.90004438447984,7.415148237224007,125,4.636512418585138,4203,0.5978002470594069,0.0460726805836165,13865.745596868988,0.472652414029208,3.636659843769581,0.0518518518518518,0.1861330851558864,4.636659843769581,10.011206208511815,2022-04,2,2022
2022-05-31,SaasCompany4,North,Enterprise,118576,51903,25951,38927,0.4201307860797348,271.5901227162655,2.153277156351716,0.0257053074006269,14940,7973,1843,32,2430,157,111,51,21,70993.0,69165.0,27184.0,105.96774963074,1154.8116634759558,60.23855892176245,8.761887138003285,190,41.46533459228134,4343,0.4090832473239723,0.0339899401399925,12664.3247077791,0.02574901750876847,1.611572984108299,0.1337579617834395,0.1233601070950468,2.611572984108299,10.897765287080876,2022-05,2,2022
2022-05-31,SaasCompany4,North,SMB,112480,43856,21928,32892,0.5352332465038907,173.42150699510947,4.761004941596921,0.0288582131351613,14116,2979,1707,24,4838,247,143,46,15,105187.0,47059.0,21945.0,133.66432035184047,1287.9548770204017,32.27653205104142,9.366273599098282,81,11.64368004041657,1263,0.512523636403087,0.0322294329043133,13225.88994338852,0.552615817543993,3.793210298473456,0.0607287449392712,0.1209266081042788,4.793210298473457,9.635741786814595,2022-05,2,2022
2022-05-31,SaasCompany4,North,Startup,103976,43385,21692,32538,0.4340964244075411,131.93747378393894,5.897342769266377,0.0269660898725204,5244,7037,1116,32,2055,128,134,43,13,113983.0,87062.0,15170.0,154.47989202430776,1113.743587846184,56.70279164370953,7.438415361440385,160,18.461783512092502,2941,0.5758821036705702,0.0298690889795107,12568.724951382905,0.23618434327926094,6.513711272247858,0.1015625,0.2128146453089245,7.513711272247858,7.209634686117815,2022-05,2,2022
2022-05-31,SaasCompany4,South,Enterprise,132636,50397,25198,37797,0.450979710272702,150.6107315371582,3.7130988221188583,0.0296129171832367,7982,5802,1839,35,2532,170,93,50,19,72313.0,73188.0,24070.0,116.07440807496758,1575.0236431611338,69.06049873724598,7.201777293511189,102,5.382664340457865,1100,0.5066457416543775,0.0282639403086989,10613.611307854257,-0.01210017562540622,2.004279185708351,0.1117647058823529,0.2303933851165121,3.004279185708351,13.569086151564886,2022-05,2,2022
2022-05-31,SaasCompany4,South,SMB,111802,47334,23667,35500,0.4262304536460873,180.63711562012872,5.525572387993668,0.0265763784192137,8589,4581,992,42,1045,289,73,20,23,127346.0,67504.0,29533.0,230.6188503059936,1711.500000024107,76.92922762307542,7.099245139046504,188,27.47607468253892,3879,0.6309742621878777,0.0387303316248079,7634.168566923961,0.4699166051544611,3.3119899773135137,0.0795847750865051,0.1154965653743159,4.311989977313513,7.421336103936109,2022-05,2,2022
2022-05-31,SaasCompany4,South,Startup,115483,46192,23096,34644,0.5757618427026011,295.7100682706398,4.357915003333757,0.0281299839979732,8753,2729,1428,48,3848,213,78,41,15,125617.0,57053.0,18132.0,208.7531042220624,1209.1553757788122,32.86852405318766,8.159960352641688,101,35.34727836384878,2590,0.6471514347270254,0.0150356032542099,10003.232016327003,0.5458178431263284,5.927917493933378,0.0704225352112676,0.163144064892037,6.927917493933378,5.7922749474066055,2022-05,2,2022
2022-05-31,SaasCompany4,East,Enterprise,124894,47141,23570,35355,0.5577507391132901,183.40961836561505,2.83364573929014,0.0298101204215279,14909,6900,715,33,1897,154,117,23,22,91735.0,81061.0,25559.0,171.3641766352033,2733.0542491999386,68.84131020195892,7.906102109445889,109,30.95830949117261,4972,0.5984994141522675,0.0434758728665814,13994.521397377075,0.11635689758543631,2.589146680230056,0.1428571428571428,0.0479576094976188,3.589146680230056,15.94880740458381,2022-05,2,2022
2022-05-31,SaasCompany4,East,SMB,140732,52928,26464,39696,0.5581699943258167,148.07670346164122,4.055168353838038,0.0299177976956167,14613,7793,1657,38,3842,216,70,56,18,98444.0,50753.0,19655.0,105.92473609912798,1019.0657637953568,63.65419551822563,9.01353851694562,139,36.77567192217845,1631,0.5285059755930841,0.0372008436745803,9384.99829344644,0.4844480110519686,4.008598321037904,0.0833333333333333,0.1133921850407171,5.008598321037904,9.620658982257744,2022-05,2,2022
2022-05-31,SaasCompany4,East,Startup,99624,39900,19950,29925,0.4222785130018386,207.7234143108754,4.949339540219785,0.0280940535782665,14612,5091,1345,49,4592,239,136,59,18,79982.0,42313.0,22274.0,281.7033378733696,2605.588057239064,67.87336760772655,7.103969287462623,194,27.67204154597289,3708,0.550168525923683,0.0373663224353802,14744.8667437729,0.4709684679052787,2.590823381521056,0.0753138075313807,0.0920476320832192,3.590823381521056,9.249404273691352,2022-05,2,2022
2022-05-31,SaasCompany4,West,Enterprise,117459,51566,25783,38675,0.4961027813970076,124.6005199661782,3.804477263796448,0.0256294784476669,13229,3412,857,41,3597,194,57,26,7,138532.0,79789.0,10480.0,147.22804017776429,1993.6285659731752,50.560638526679725,9.408668031001811,115,30.830058565250887,3002,0.5551540788614577,0.0489581631120298,10148.12143832365,0.424039211156989,12.218702290076337,0.0360824742268041,0.0647819185123592,13.218702290076337,13.541092875827543,2022-05,2,2022
2022-05-31,SaasCompany4,West,SMB,123454,52370,26185,39277,0.3387328582507091,279.0328411551973,3.981734012103552,0.0265244768116389,11669,4285,858,42,2362,284,84,49,13,84121.0,50523.0,28226.0,144.50640329796553,2674.8403544909283,38.62645916032109,9.372141071424725,150,15.630291132083135,4660,0.5685277745890778,0.0138441611891463,14231.744635108127,0.3994008630425221,1.980266421030256,0.0457746478873239,0.0735281515125546,2.980266421030256,18.510185662676353,2022-05,2,2022
2022-05-31,SaasCompany4,West,Startup,125996,46691,23345,35018,0.5619926839434718,153.54399674359334,2.363894454793774,0.0303632616407813,9222,6018,1410,49,2616,138,131,20,12,72564.0,86838.0,23624.0,173.35235884402465,1111.0324389543994,74.93098903056347,7.883191890898998,197,40.55889905622875,2748,0.474780101231574,0.0332684990392395,13729.846223860804,-0.196709111956342,2.071622079241449,0.0869565217391304,0.1528952504879635,3.0716220792414495,6.409099053299072,2022-05,2,2022
